frame,timestamp,left_eye_x,left_eye_y,right_eye_x,right_eye_y,target_x,target_y,is_moving,eye_sync_score,movement_phase,reaction_detected,reaction_time
392,17.585353136062622,1210,265,1008,266,908,560,True,1.0,5,False,
393,17.62009906768799,1208,266,1007,266,928,560,True,1.0,5,False,
394,17.652785062789917,1206,266,1005,266,947,560,True,1.0,5,False,
395,17.687269926071167,1204,266,1004,266,966,560,True,1.0,5,False,
396,17.721168994903564,1202,266,1001,266,984,560,True,1.0,5,False,
397,17.753400087356567,1201,266,1001,266,1000,561,True,1.0,5,False,
398,17.78863501548767,1200,267,1001,267,1018,561,True,1.0,5,False,
399,17.821465253829956,1201,268,1001,268,1033,561,True,1.0,5,False,
400,17.856154918670654,1200,269,1001,269,1049,561,True,1.0,5,False,
401,17.92520499229431,1200,269,1001,270,1079,562,True,1.0,5,False,
402,17.989670991897583,1200,270,1001,270,1104,562,True,1.0,5,False,
403,18.022902011871338,1200,270,1001,271,1116,562,True,1.0,5,False,
404,18.056607007980347,1200,271,1000,272,1128,562,True,1.0,5,False,
405,18.089192152023315,1199,271,999,272,1138,562,True,1.0,5,False,
406,18.12224531173706,1198,272,999,272,1148,563,True,1.0,5,False,
407,18.155410051345825,1197,274,999,273,1158,563,True,1.0,5,False,
408,18.188631057739258,1196,275,997,274,1167,563,True,1.0,5,False,
409,18.22205901145935,1194,276,996,275,1175,563,True,1.0,5,False,
410,18.25397825241089,1192,277,994,277,1183,563,True,1.0,5,False,
411,18.290167093276978,1191,279,992,278,1190,563,True,1.0,5,False,
412,18.33253812789917,1189,280,991,279,1199,563,True,1.0,5,False,
413,18.399441957473755,1188,281,989,280,1209,563,True,1.0,5,False,
414,18.45551609992981,1186,282,988,280,1217,563,True,1.0,5,False,
415,18.490577936172485,1184,283,986,281,1220,563,True,1.0,5,False,
416,18.52556300163269,1183,284,985,282,1223,563,True,1.0,5,False,
417,18.590720176696777,1181,285,983,283,1226,563,True,1.0,5,False,
418,18.621994018554688,1179,286,981,284,1227,563,True,1.0,5,False,
419,18.655848026275635,1178,287,980,286,100,550,False,1.0,5,False,
420,18.690918922424316,1177,289,979,287,100,550,False,1.0,5,False,
421,18.725176095962524,1176,289,979,288,100,550,False,1.0,5,False,
422,18.789211988449097,1174,291,978,290,100,550,False,1.0,5,False,
423,18.824257135391235,1174,292,978,291,100,550,False,1.0,5,False,
424,18.888323068618774,1173,293,977,291,100,550,False,1.0,5,False,
425,18.92610001564026,1172,293,976,291,100,550,False,1.0,5,False,
426,18.990718126296997,1170,293,973,291,100,550,False,0.9990561583550595,5,False,
427,19.050107955932617,1168,293,970,290,100,550,False,1.0,5,False,
428,19.090152978897095,1165,293,968,290,100,550,False,1.0,5,False,
429,19.125638961791992,1163,294,965,290,100,550,False,1.0,5,False,
430,19.190479278564453,1160,294,962,290,100,550,False,1.0,5,False,
431,19.256540060043335,1158,295,961,292,100,550,False,1.0,5,False,
432,19.288732051849365,1156,296,959,292,100,550,False,1.0,5,False,
433,19.32432794570923,1154,297,957,293,100,550,False,1.0,5,False,
434,19.3565571308136,1152,297,955,293,100,550,False,1.0,5,False,
435,19.393177270889282,1151,297,953,293,100,550,False,1.0,5,False,
436,19.455775022506714,1151,297,953,293,100,550,False,1.0,5,False,
437,19.49001717567444,1151,297,953,293,100,550,False,1.0,5,False,
438,19.525557041168213,1150,297,952,293,100,550,False,1.0,5,False,
439,19.59155797958374,1150,297,952,293,100,550,False,1.0,5,False,
440,19.656155109405518,1149,297,951,292,100,550,False,1.0,5,False,
441,19.690455198287964,1147,296,949,292,100,550,False,1.0,5,False,
442,19.72614097595215,1146,296,948,291,1228,564,True,1.0,6,False,
443,19.792318105697632,1145,296,947,291,1226,564,True,1.0,6,False,
444,19.85533118247986,1146,296,948,292,1221,564,True,1.0,6,False,
445,19.891842126846313,1147,297,949,293,1217,564,True,1.0,6,False,
446,19.926629066467285,1149,298,950,294,1212,565,True,1.0,6,False,
447,19.99149513244629,1150,298,952,295,1201,566,True,1.0,6,False,
448,20.0260329246521,1151,298,954,295,1194,566,True,1.0,6,False,
449,20.091422080993652,1152,298,955,294,1178,568,True,1.0,6,False,
450,20.124898195266724,1152,297,956,294,1168,568,True,1.0,6,False,
451,20.15709900856018,1152,297,956,294,1158,569,True,1.0,6,False,
452,20.191615104675293,1152,298,956,294,1147,570,True,1.0,6,False,
453,20.226078987121582,1153,299,956,295,1134,571,True,1.0,6,False,
454,20.257800102233887,1153,300,957,296,1122,572,True,1.0,6,False,
455,20.291287183761597,1154,300,957,296,1108,573,True,1.0,6,False,
456,20.327007055282593,1154,300,957,296,1093,575,True,1.0,6,False,
457,20.3938250541687,1155,301,957,297,1061,577,True,1.0,6,False,
458,20.43410897254944,1154,300,957,297,1040,579,True,1.0,6,False,
459,20.51487898826599,1153,300,956,296,995,583,True,1.0,6,False,
460,20.568746089935303,1152,300,955,296,962,586,True,1.0,6,False,
461,20.627530097961426,1151,301,954,297,924,589,True,1.0,6,False,
462,20.702218055725098,1149,300,953,296,872,593,True,1.0,6,False,
463,20.76808500289917,1149,301,952,296,822,597,True,1.0,6,False,
464,20.826409101486206,1148,301,951,296,775,601,True,1.0,6,False,
465,20.893380165100098,1148,300,950,296,718,606,True,1.0,6,False,
466,20.9606831073761,1147,300,950,296,658,611,True,1.0,6,False,
467,20.995826959609985,1147,300,949,296,627,614,True,1.0,6,False,
468,21.027847051620483,1146,299,948,295,599,616,True,1.0,6,False,
469,21.093637943267822,1146,299,947,295,545,621,True,1.0,6,False,
470,21.158539056777954,1146,299,948,295,494,625,True,1.0,6,False,
471,21.19596815109253,1146,299,947,295,467,627,True,1.0,6,False,
472,21.25815987586975,1145,300,947,295,423,631,True,1.0,6,False,
473,21.29564595222473,1145,300,947,295,398,633,True,1.0,6,False,
474,21.327660083770752,1144,301,946,295,378,635,True,1.0,6,False,
475,21.39486598968506,1142,301,945,295,337,638,True,1.0,6,False,
476,21.4273202419281,1141,302,944,295,319,639,True,1.0,6,False,
477,21.460862159729004,1140,302,943,295,301,641,True,1.0,6,False,
478,21.494068145751953,1140,301,943,295,284,642,True,1.0,6,False,
479,21.527951955795288,1140,301,942,295,267,644,True,1.0,6,False,
480,21.56130313873291,1140,301,942,295,252,645,True,1.0,6,False,
481,21.678219079971313,1140,301,942,294,204,649,True,1.0,6,False,
482,21.770023107528687,1139,301,941,294,173,652,True,1.0,6,False,
483,21.86848521232605,1138,301,940,295,148,654,True,1.0,6,False,
484,21.958330154418945,1137,302,939,295,131,655,True,1.0,6,False,
485,22.025871992111206,1135,302,937,295,122,656,True,1.0,6,False,
486,22.097126960754395,1134,303,936,295,116,656,True,1.0,6,False,
487,22.192031145095825,1133,304,936,296,1228,564,False,1.0,6,False,
488,22.275975942611694,1133,304,936,296,1228,564,False,1.0,6,False,
489,22.33659029006958,1133,305,936,297,1228,564,False,1.0,6,False,
490,22.422895193099976,1134,305,937,298,1228,564,False,1.0,6,False,
491,22.4860680103302,1134,306,937,300,1228,564,False,1.0,6,False,
492,22.54700231552124,1135,307,938,301,1228,564,False,1.0,6,False,
493,22.601153135299683,1136,308,939,302,1228,564,False,1.0,6,False,
494,22.662217140197754,1137,309,941,302,1228,564,False,1.0,6,False,
495,22.728073120117188,1138,309,942,303,1228,564,False,1.0,6,False,
496,22.76029920578003,1140,309,943,303,1228,564,False,1.0,6,False,
497,22.79827308654785,1139,308,943,303,1228,564,False,1.0,6,False,
498,22.830924034118652,1139,309,942,303,1228,564,False,1.0,6,False,
499,22.86279296875,1138,309,942,304,1228,564,False,1.0,6,False,
500,22.90135407447815,1138,309,942,304,1228,564,False,1.0,6,False,
501,22.968420267105103,1137,310,941,304,1228,564,False,1.0,6,False,
502,23.031316995620728,1136,310,941,304,1228,564,False,1.0,6,False,
503,23.068135023117065,1135,311,940,304,1228,564,False,1.0,6,False,
504,23.206352949142456,1135,311,940,304,1228,564,False,1.0,6,False,
505,23.2853581905365,1134,311,939,305,1228,564,False,1.0,6,False,
506,23.351530075073242,1134,312,939,305,1228,564,False,1.0,6,False,
507,23.402538061141968,1135,312,939,305,1228,564,False,1.0,6,False,
508,23.483938217163086,1135,312,939,306,115,657,True,1.0,7,False,
509,23.532867193222046,1136,313,940,307,115,656,True,1.0,7,False,
510,23.601063013076782,1136,314,941,307,118,655,True,1.0,7,False,
511,23.64241600036621,1137,314,941,308,122,654,True,1.0,7,False,
512,23.705158948898315,1138,314,942,308,129,652,True,1.0,7,False,
513,23.762680292129517,1139,314,943,308,137,649,True,1.0,7,False,
514,23.799840211868286,1139,314,943,309,143,647,True,1.0,7,False,
515,23.85596513748169,1139,314,943,308,155,643,True,1.0,7,False,
516,23.93043804168701,1139,314,943,308,172,638,True,1.0,7,False,
517,23.964176893234253,1138,314,943,307,181,635,True,1.0,7,False,
518,23.99902319908142,1135,314,940,307,191,631,True,1.0,7,False,
519,24.032958984375,1132,314,937,307,202,628,True,1.0,7,False,
520,24.072856187820435,1130,315,935,308,215,624,True,1.0,7,False,
521,24.12919306755066,1128,315,932,308,235,617,True,1.0,7,False,
522,24.16810917854309,1125,315,929,308,250,612,True,1.0,7,False,
523,24.23301410675049,1124,316,928,309,277,603,True,1.0,7,False,
524,24.268489122390747,1123,316,927,309,293,598,True,1.0,7,False,
525,24.329864025115967,1123,316,927,310,322,589,True,1.0,7,False,
526,24.394710063934326,1122,318,926,311,355,578,True,1.0,7,False,
527,24.433208227157593,1122,319,926,312,376,571,True,1.0,7,False,
528,24.498403072357178,1121,319,925,312,413,559,True,1.0,7,False,
529,24.532444953918457,1121,319,925,312,433,552,True,1.0,7,False,
530,24.568455934524536,1121,319,924,312,455,545,True,1.0,7,False,
531,24.6007981300354,1121,319,924,311,476,538,True,1.0,7,False,
532,24.633419036865234,1121,319,924,312,498,531,True,1.0,7,False,
533,24.66719913482666,1121,319,925,312,520,524,True,1.0,7,False,
534,24.69947123527527,1121,320,925,312,543,516,True,1.0,7,False,
535,24.73425316810608,1122,320,925,312,568,508,True,1.0,7,False,
536,24.767791986465454,1122,320,926,312,592,500,True,1.0,7,False,
537,24.802046060562134,1122,320,926,311,618,491,True,1.0,7,False,
538,24.83386206626892,1122,320,926,311,643,483,True,1.0,7,False,
539,24.866276264190674,1122,320,926,311,668,475,True,1.0,7,False,
540,24.901999950408936,1122,319,926,311,697,465,True,1.0,7,False,
541,24.9340181350708,1123,319,926,311,724,457,True,1.0,7,False,
542,24.966130018234253,1123,319,926,310,749,448,True,1.0,7,False,
543,24.99948024749756,1123,319,926,310,775,440,True,1.0,7,False,
544,25.034922122955322,1123,319,926,310,802,431,True,1.0,7,False,
545,25.06810712814331,1122,319,926,310,827,423,True,1.0,7,False,
546,25.134459018707275,1122,320,927,310,874,408,True,1.0,7,False,
547,25.167622089385986,1123,320,927,310,897,400,True,1.0,7,False,
548,25.201385021209717,1123,320,927,310,920,393,True,1.0,7,False,
549,25.2345712184906,1123,320,927,310,941,386,True,1.0,7,False,
550,25.268623113632202,1124,319,927,310,962,379,True,1.0,7,False,
551,25.33365821838379,1124,319,928,310,1001,366,True,1.0,7,False,
552,25.369417190551758,1124,319,928,310,1021,359,True,1.0,7,False,
553,25.432869911193848,1124,319,928,310,1056,348,True,1.0,7,False,
554,25.46847915649414,1124,318,929,310,1074,342,True,1.0,7,False,
555,25.500460147857666,1124,318,929,311,1090,337,True,1.0,7,False,
556,25.5333571434021,1124,318,929,310,1105,332,True,1.0,7,False,
557,25.594457149505615,1125,318,929,310,1132,323,True,1.0,7,False,
558,25.63500714302063,1125,317,930,309,1149,318,True,1.0,7,False,
559,25.674135208129883,1125,317,930,310,1164,312,True,1.0,7,False,
560,25.7391140460968,1125,318,930,309,1188,305,True,1.0,7,False,
561,25.80123019218445,1126,318,930,310,1208,298,True,1.0,7,False,
562,25.83268713951111,1126,318,930,310,1217,295,True,1.0,7,False,
563,25.868589162826538,1127,318,931,310,1227,292,True,1.0,7,False,
564,25.902411222457886,1127,318,931,310,1236,289,True,1.0,7,False,
565,25.93467617034912,1127,318,932,310,1244,286,True,1.0,7,False,
566,25.971891164779663,1127,317,932,310,1252,284,True,1.0,7,False,
567,26.033836126327515,1128,317,932,309,1264,280,True,1.0,7,False,
568,26.068087100982666,1128,317,932,310,1269,278,True,1.0,7,False,
569,26.10222315788269,1128,318,932,310,1274,276,True,1.0,7,False,
570,26.136735200881958,1128,318,933,311,1279,275,True,1.0,7,False,
571,26.169780015945435,1128,318,933,311,1282,274,True,1.0,7,False,
572,26.232388257980347,1128,318,933,311,1287,272,True,1.0,7,False,
573,26.271743059158325,1128,317,933,310,1288,272,True,1.0,7,False,
574,26.334564924240112,1128,317,933,310,115,657,False,1.0,7,False,
575,26.36900305747986,1128,317,933,310,115,657,False,1.0,7,False,
576,26.40150213241577,1128,317,933,310,115,657,False,1.0,7,False,
577,26.43366312980652,1128,317,933,310,115,657,False,1.0,7,False,
578,26.46910333633423,1128,318,932,310,115,657,False,1.0,7,False,
579,26.502599954605103,1128,318,932,310,115,657,False,1.0,7,False,
580,26.535426139831543,1128,318,932,310,115,657,False,1.0,7,False,
581,26.569124937057495,1128,319,932,310,115,657,False,1.0,7,False,
582,26.602916955947876,1127,320,931,310,115,657,False,1.0,7,False,
583,26.634838104248047,1125,320,930,310,115,657,False,1.0,7,False,
584,26.668598175048828,1124,320,929,311,115,657,False,1.0,7,False,
585,26.70251202583313,1123,320,928,311,115,657,False,1.0,7,False,
586,26.73557710647583,1121,321,926,312,115,657,False,1.0,7,False,
587,26.76942491531372,1120,321,925,312,115,657,False,1.0,7,False,
588,26.803341150283813,1120,322,924,312,115,657,False,1.0,7,False,
589,26.83557415008545,1119,322,923,312,115,657,False,1.0,7,False,
590,26.870577096939087,1118,323,922,312,115,657,False,1.0,7,False,
591,26.903218984603882,1118,323,922,312,115,657,False,1.0,7,False,
592,26.936875104904175,1117,323,921,312,115,657,False,1.0,7,False,
593,26.97083806991577,1117,323,921,313,115,657,False,1.0,7,False,
594,27.033973217010498,1117,323,921,313,115,657,False,1.0,7,False,
595,27.0708429813385,1116,323,920,313,115,657,False,1.0,7,False,
596,27.10536503791809,1116,323,920,314,115,657,False,1.0,7,False,
597,27.1703782081604,1116,323,919,314,115,657,False,1.0,7,False,
598,27.207664012908936,1115,324,919,314,115,657,False,1.0,7,False,
599,27.245012044906616,1114,324,918,315,115,657,False,1.0,7,False,
600,27.31100606918335,1114,325,917,315,115,657,False,1.0,7,False,
601,27.37115716934204,1113,325,916,315,115,657,False,1.0,7,False,
602,27.406294107437134,1112,325,916,315,115,657,False,1.0,7,False,
603,27.471562147140503,1112,325,916,315,115,657,False,1.0,7,False,
604,27.510311126708984,1112,325,915,315,115,657,False,1.0,7,False,
605,27.57269811630249,1112,325,916,315,115,657,False,1.0,7,False,
606,27.606141090393066,1112,326,916,315,115,657,False,1.0,7,False,
607,27.674435138702393,1112,326,916,316,115,657,False,1.0,7,False,
608,27.736313104629517,1112,327,916,317,1290,272,True,1.0,8,False,
609,27.77399706840515,1112,327,916,318,1288,272,True,1.0,8,False,
610,27.80899691581726,1111,328,915,318,1286,272,True,1.0,8,False,
611,27.872687101364136,1111,328,915,318,1276,273,True,1.0,8,False,
612,27.907495975494385,1110,329,914,319,1269,274,True,1.0,8,False,
613,27.9742431640625,1110,329,914,319,1250,276,True,1.0,8,False,
614,28.00787615776062,1110,329,914,319,1237,277,True,1.0,8,False,
615,28.072869062423706,1112,329,916,319,1210,280,True,1.0,8,False,
616,28.105366230010986,1113,328,918,319,1193,281,True,1.0,8,False,
617,28.1743061542511,1115,328,920,318,1154,285,True,1.0,8,False,
618,28.20842409133911,1116,328,922,318,1132,288,True,1.0,8,False,
619,28.273070096969604,1117,327,923,318,1086,292,True,1.0,8,False,
620,28.3074152469635,1117,327,924,318,1059,295,True,1.0,8,False,
621,28.37309217453003,1118,328,924,318,1003,301,True,1.0,8,False,
622,28.40928602218628,1118,328,924,318,970,304,True,1.0,8,False,
623,28.473183155059814,1118,328,923,318,906,311,True,1.0,8,False,
624,28.505871295928955,1118,328,923,318,872,314,True,1.0,8,False,
625,28.540919065475464,1118,329,923,318,833,318,True,1.0,8,False,
626,28.575703144073486,1117,329,922,318,792,322,True,1.0,8,False,
627,28.61201810836792,1117,329,922,318,748,327,True,1.0,8,False,
628,28.675786018371582,1116,328,922,318,670,335,True,1.0,8,False,
629,28.741533041000366,1116,328,921,318,594,342,True,1.0,8,False,
630,28.776820182800293,1116,329,921,318,556,346,True,1.0,8,False,
631,28.817938089370728,1116,328,921,319,514,351,True,1.0,8,False,
632,28.90524125099182,1115,329,920,319,432,359,True,1.0,8,False,
633,28.93855595588684,1114,330,919,320,404,362,True,1.0,8,False,
634,28.976783990859985,1113,330,919,320,373,365,True,1.0,8,False,
635,29.011738300323486,1113,330,918,320,347,368,True,1.0,8,False,
636,29.074517011642456,1112,330,917,320,305,372,True,1.0,8,False,
637,29.108622312545776,1111,330,916,321,284,374,True,1.0,8,False,
638,29.142179250717163,1110,330,916,321,265,376,True,1.0,8,False,
639,29.17660903930664,1110,331,915,321,247,378,True,1.0,8,False,
640,29.212318181991577,1109,331,914,322,231,380,True,1.0,8,False,
641,29.275700092315674,1109,332,914,322,206,382,True,1.0,8,False,
642,29.30752420425415,1108,332,914,322,195,383,True,1.0,8,False,
643,29.343285083770752,1108,332,913,321,185,384,True,1.0,8,False,
644,29.376204252243042,1108,331,913,321,178,385,True,1.0,8,False,
645,29.411547899246216,1108,331,912,321,171,386,True,1.0,8,False,
646,29.475011110305786,1108,331,913,322,164,386,True,1.0,8,False,
647,29.50907301902771,1109,331,913,322,163,386,True,1.0,8,False,
648,29.541112184524536,1109,332,913,323,1290,272,False,1.0,8,False,
649,29.576826333999634,1109,332,914,323,1290,272,False,1.0,8,False,
650,29.610939979553223,1109,332,915,323,1290,272,False,1.0,8,False,
651,29.675050020217896,1109,333,914,323,1290,272,False,1.0,8,False,
652,29.70875597000122,1109,333,914,323,1290,272,False,1.0,8,False,
653,29.776721954345703,1108,333,913,324,1290,272,False,1.0,8,False,
654,29.810797214508057,1108,334,913,324,1290,272,False,1.0,8,False,
655,29.90766716003418,1109,334,914,325,1290,272,False,1.0,8,False,
656,29.939965963363647,1110,334,915,324,1290,272,False,1.0,8,False,
657,29.977135181427002,1111,334,917,324,1290,272,False,1.0,8,False,
658,30.01315212249756,1113,333,918,324,1290,272,False,1.0,8,False,
